id,ID,ID_source,GivenName,MiddleName,FamilyName,Sex,DOB,Race,DOB_YR,DOB_MO,DOB_DY,is_match,Class,Weight,cutpnt
395,415,dat1_ACR8JW8MU1,CALLIE,MARIE,SMITH,F,3/9/2015,NHOPI,2015,3,9,,P,0.8124777,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
253,832,dat2_2020AB29414,JUAN,ANTONIO,FLORES,M,11/26/2020,AIAN,2020,11,26,,,,NA
619,639,dat1_IIKS8LZKNZ,DANIEL,ANDREW,FLORES,M,10/8/2017,White,2017,10,8,,P,0.8124777,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
195,633,dat2_2017AB30193,MICHAEL,TIMOTHY,HENDERSON,M,3/12/2017,White,2017,3,12,,,,NA
423,443,dat1_GG4FI067Q9,MIA,,HERNANDEZ,F,7/11/2017,White,2017,7,11,,P,0.8124375,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
4,15,dat2_2016AB37928,NADIA,RAVI,LEE,F,4/16/2016,NHOPI,2016,4,16,,,,NA
348,368,dat1_UQ4DAS4WWY,EVA,ROSE,LEE,F,12/24/2016,White,2016,12,24,,P,0.8123317,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
87,293,dat2_2018AB05947,JAMAL,JEROME,PARRISH,M,1/26/2018,Black,2018,1,26,,,,NA
553,573,dat1_9FZV62OSRL,SAMUEL,ROBERT,PARKER,M,6/23/2019,White,2019,6,23,,P,0.8123082,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
202,660,dat2_2019AB50257,ALEXANDER,DAVID,WRIGHT,M,9/6/2019,Black,2019,9,6,,,,NA
263,282,dat1_IAMZB2QAQB,CLARENCE,JEROME,WRIGHT,NA,10/8/2019,Black,2019,10,8,,P,0.8121361,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
110,370,dat2_2017AB58732,ISABELLA,MARIE,SINGH,F,2/13/2017,White,2017,2,13,,,,NA
375,395,dat1_K3IKGIME5L,SCARLETT,ELIZABETH,SINGH,F,12/19/2016,White,2016,12,19,,P,0.8120707,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
6,22,dat2_2017AB88375,ALIYAH,ALINA,HERNANDEZ,F,2/2/2017,Black,2017,2,2,,,,NA
234,252,dat1_93PJSFIA6F,AALIYAH,NICOLE,GREEN,F,9/23/2017,Black,2017,9,23,,P,0.8120555,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
95,326,dat2_2017AB21630,ADDISON,GRACE,ANDERSON,F,9/3/2017,Black,2017,9,3,,,,NA
365,385,dat1_2EX5YQ6L8I,ADDISON,,HERNANDEZ,F,11/9/2018,Asian,2018,11,9,,P,0.8120392,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
203,661,dat2_2018AB86743,BENJAMIN,TYLER,HERNANDEZ,M,5/12/2018,White,2018,5,12,,,,NA
503,523,dat1_IN7EHZ3G4Q,BENJAMIN,TYLER,ANDERSON,M,3/5/2017,White,2017,3,5,,P,0.8120392,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
116,391,dat2_2019AB53238,LILA,ANNE,KIM,F,3/10/2019,White,2019,3,10,,,,NA
78,85,dat1_FTCDJEQI5L,AMIRAH,SANTIAGO,KIMKANG,F,6/4/2019,Asian,2019,6,4,,P,0.8120314,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
282,932,dat2_2019AB28091,EMMA,LOUISE,KIM,F,8/9/2019,AIAN,2019,8,9,,,,NA
78,85,dat1_FTCDJEQI5L,AMIRAH,SANTIAGO,KIMKANG,F,6/4/2019,Asian,2019,6,4,,P,0.8120314,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
110,370,dat2_2017AB58732,ISABELLA,MARIE,SINGH,F,2/13/2017,White,2017,2,13,,,,NA
285,305,dat1_GD2ND3IVIS,ISABELLA,MARIE,NGUYEN,NA,10/23/2017,Black,2017,10,23,,P,0.8120146,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
5,16,dat2_2020AB39613,EMRE,AMALIA,JOHNSON,M,4/4/2020,Black,2020,4,4,,,,NA
538,558,dat1_V4CM6GAVBA,CALEB,WILLIAM,JOHNSON,M,2/8/2020,White,2020,2,8,,P,0.8120042,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
94,325,dat2_2020AB72245,ARIANA,ELIZABETH,LEE,F,11/26/2020,NHOPI,2020,11,26,,,,NA
48,53,dat1_2PFF2PECQJ,ZAINAB,AMINA,LEELEE,F,6/2/2017,Asian,2017,6,2,,P,0.8118777,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
233,773,dat2_2016AB79395,ANABEL,GABRIELA,MIRANDA,F,8/23/2016,White,2016,8,23,,,,NA
682,702,dat1_53FA7WYBGX,ISABELLA,MARIA,MARTINEZ,F,7/23/2018,White,2018,7,23,,P,0.811855,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
104,352,dat2_2016AB29690,ARIANNA,MARIE,LEE,F,11/30/2016,White,2016,11,30,,,,NA
920,940,dat1_YB88EPD33J,ELIZABETH,ANN,LEE,F,3/11/2019,Black,2019,3,11,,P,0.8118522,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
209,690,dat2_2016AB82240,SEUNGHEE,LEE,KIM,M,9/15/2016,Asian,2016,9,15,,,,NA
663,683,dat1_5R7V7JIU9A,HAEWON,KIM,KIM,M,10/19/2017,Asian,2017,10,19,,P,0.8116938,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
76,268,dat2_2017AB50128,CIARA,MARIE,RICHARDSON,F,8/5/2017,Black,2017,8,5,,,,NA
338,358,dat1_8GC44FP6QU,CLARA,ELIZABETH,WILSON,F,8/25/2020,White,2020,8,25,,P,0.8116718,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
89,308,dat2_2018AB68819,AMELIA,FAITH,ROBINSON,F,11/14/2018,Black,2018,11,14,,,,NA
311,331,dat1_I1LY35MIRT,CLAIRE,OLIVIA,ROBINSON,F,4/4/2018,White,2018,4,4,,P,0.8116637,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
9,28,dat2_2018AB20978,SARI,LUCIA,DAVIS,F,3/3/2018,Black,2018,3,3,,,,NA
378,398,dat1_FVGWX6FEGM,SKYLAR,MARIE,DAVIS,F,9/16/2018,Black,2018,9,16,,P,0.811661,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
19,55,dat2_2019AB89313,HANA,KAROLINA,ALIMALIK,F,6/12/2019,AIAN,2019,6,12,,,,NA
868,888,dat1_3UAZ429Z9D,RANA,MARIAM,ALSAUD,F,8/24/2017,White,2017,8,24,,P,0.8115508,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
40,141,dat2_2016AB37591,PEYTON,IVY,ORTIZ,F,3/8/2016,White,2016,3,8,,,,NA
389,409,dat1_D6CG0C0MPT,PEYTON,MARIE,GARCIA,F,5/17/2018,Asian,2018,5,17,,P,0.8114645,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
197,637,dat2_2018AB89998,KEVIN,PAUL,BROWN,M,9/9/2018,Black,2018,9,9,,,,NA
521,541,dat1_RR7TL12R2E,KEVIN,RICHARD,POWELL,M,4/11/2016,White,2016,4,11,,P,0.8114645,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
215,709,dat2_2018AB31524,GLORIA,BEATRIZ,ORTIZ,F,8/12/2018,Asian,2018,8,12,,,,NA
735,755,dat1_9KHFPJYSE3,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,,P,0.8114645,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
229,755,dat2_2017AB28892,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,,,,NA
689,709,dat1_PS7PZXGYIM,GLORIA,BEATRIZ,ORTIZ,F,8/12/2018,Asian,2018,8,12,,P,0.8114645,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
189,620,dat2_2018AB14122,JACOB,CHRISTOPHER,COLLINS,M,7/4/2018,White,2018,7,4,,,,NA
608,628,dat1_OFG519S67Y,JACOB,ALEXANDER,POWELL,NA,1/20/2018,Black,2018,1,20,,P,0.8114452,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
299,990,dat2_2020AB63169,ANDREW,MATTHEW,GARCIA,M,11/26/2020,White,2020,11,26,,,,NA
807,827,dat1_KW7ZFN6JVD,ALEJANDRO,FRANCISCO,GARCIA,M,4/8/2020,White,2020,4,8,,P,0.8113179,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
285,948,dat2_2018AB12065,NATALIE,ROSE,NGUYEN,F,9/9/2018,White,2018,9,9,,,,NA
356,376,dat1_MWELQWDR23,MADISON,EVE,NGUYEN,F,7/28/2018,Black,2018,7,28,,P,0.8112894,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
218,719,dat2_2020AB38328,ADRIANA,ROSA,RAMIREZ,F,10/21/2020,White,2020,10,21,,,,NA
70,76,dat1_27WDTRXBQP,AMIRA,OKSANA,RAMIREZGARCIA,F,3/8/2017,Black,2017,3,8,,P,0.8112873,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
289,956,dat2_2018AB53345,LAYLA,ROSE,JACKSON,F,6/30/2018,NHOPI,2018,6,30,,,,NA
874,894,dat1_XEH64MTM4J,LAYLA,MAYSA,ALHASHIMI,F,7/17/2018,Black,2018,7,17,,P,0.8112534,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
82,281,dat2_2018AB18234,DEVIN,ISAIAH,HILL,M,2/22/2018,Black,2018,2,22,,,,NA
587,607,dat1_CBIY4SM2LW,DAVID,,HALL,M,12/6/2020,AIAN,2020,12,6,,P,0.8112517,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
22,70,dat2_2016AB37134,ANISA,EMIR,SMITHJOHNSON,F,12/3/2016,White,2016,12,3,,,,NA
33,38,dat1_G7ZO96JK4A,ANIKA,JIA,MORITA,F,5/10/2016,White,2016,5,10,,P,0.8112462,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
241,804,dat2_2019AB33376,JUAN,PABLO,HERNANDEZ,M,12/14/2019,NHOPI,2019,12,14,,,,NA
824,844,dat1_IXVWV25ITI,JUAN,CARLOS,CHAVEZ,M,8/25/2018,AIAN,2018,8,25,,P,0.8112185,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
257,844,dat2_2018AB56618,JUAN,CARLOS,CHAVEZ,M,8/25/2018,AIAN,2018,8,25,,,,NA
784,804,dat1_BE1R9M8RFP,JUAN,PABLO,HERNANDEZ,M,12/14/2019,NHOPI,2019,12,14,,P,0.8112185,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
154,499,dat2_2017AB32841,ALEXANDER,NICHOLAS,YOUNG,M,3/19/2017,White,2017,3,19,,,,NA
507,527,dat1_7ZUTUAZ8M2,ALEXANDER,DAVID,JOHNSON,M,1/6/2019,White,2019,1,6,,P,0.8111692,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
162,526,dat2_2020AB97587,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,,,NA
590,610,dat1_C9IH1VMAHH,DANIEL,,CLARK,M,2/20/2017,Asian,2017,2,20,,P,0.8111692,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
184,610,dat2_2017AB55788,DANIEL,PATRICK,CLARK,M,2/20/2017,Asian,2017,2,20,,,,NA
506,526,dat1_I6W1HMV9JM,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,P,0.8111692,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
78,274,dat2_2019AB60789,COREY,JAMES,JACKSON,M,6/20/2019,Black,2019,6,20,,,,NA
368,388,dat1_9MJAQT34Y4,ZOEY,LOUISE,JACKSON,F,1/1/2020,AIAN,2020,1,1,,P,0.8111643,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
114,388,dat2_2020AB47769,ZOEY,LOUISE,JACKSON,F,1/3/2020,AIAN,2020,1,3,,,,NA
255,274,dat1_RDFCBURBWD,COREY,JAMES,JACKSON,M,6/20/2019,Black,2019,6,20,,P,0.8111643,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
138,446,dat2_2016AB34740,HARPER,JEAN,COOPER,F,9/11/2016,White,2016,9,11,,,,NA
103,114,dat1_RK8RTPCXTY,HAYDEN,THOMAS,COOPER,NA,12/5/2019,White,2019,12,5,,P,0.8110516,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
255,837,dat2_2018AB37638,JAVIER,ARTURO,RAMIREZ,M,1/17/2018,Black,2018,1,17,,,,NA
260,279,dat1_1E371ELU76,XAVIER,,MITCHELL,M,4/10/2018,,2018,4,10,,P,0.8110351,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
222,726,dat2_2016AB22816,SOFIA,ESPERANZA,FUENTES,F,6/11/2016,Black,2016,6,11,,,,NA
729,749,dat1_SW5LESDMBJ,SOFIA,GRISELDA,PERALTA,F,5/15/2017,Black,2017,5,15,,P,0.8109055,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
81,280,dat2_2017AB64076,TERRENCE,MICHAEL,WILSON,M,11/9/2017,Black,2017,11,9,,,,NA
278,298,dat1_JI6C9YYUGM,TERRANCE,ALEXANDER,JACKSON,M,9/23/2019,Black,2019,9,23,,P,0.8108429,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
88,298,dat2_2019AB60274,TERRANCE,ALEXANDER,JACKSON,M,9/23/2019,Black,2019,9,23,,,,NA
261,280,dat1_Y5FGOIN7OR,TERRENCE,MICHAEL,WILSON,M,11/9/2017,Black,2017,11,9,,P,0.8108429,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
149,485,dat2_2018AB20821,BRANDON,ALEXANDER,TORRES,M,10/30/2018,Asian,2018,10,30,,,,NA
513,533,dat1_NELNFUFLEA,ANDREW,JAMES,TORRES,M,2/11/2019,White,2019,2,11,,P,0.8108319,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
163,530,dat2_2017AB95998,NICHOLAS,CHRISTOPHER,TAYLOR,M,3/24/2017,White,2017,3,24,,,,NA
582,602,dat1_NBQNMDKPHX,NICHOLAS,DANIEL,ROBERTS,M,1/23/2017,White,2017,1,23,,P,0.8107647,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
295,976,dat2_2020AB60006,NICHOLAS,ALEXANDER,NGUYEN,M,10/12/2020,Black,2020,10,12,,,,NA
500,520,dat1_8CY9H4HHB7,NICHOLAS,JOSEPH,ROBERTS,M,1/1/2020,White,2020,1,1,,P,0.8107647,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
80,279,dat2_2016AB74820,XAVIER,JAMAL,MITCHELL,M,4/10/2016,Black,2016,4,10,,,,NA
279,299,dat1_F1ZF9DX28Z,BRANDON,JAMES,MITCHELL,M,6/10/2016,Black,2016,6,10,,P,0.8107369,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
274,902,dat2_2016AB83250,SANAA,SAIDA,ALMOUSA,F,10/12/2016,White,2016,10,12,,,,NA
189,204,dat1_91JJJQMY8W,ANA,PAUA,MOKONU,F,11/8/2019,White,2019,11,8,,P,0.8107138,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
90,315,dat2_2018AB49840,EVELYN,FAITH,DAVIS,F,3/3/2018,NHOPI,2018,3,3,,,,NA
330,350,dat1_EHZJ8HR5T3,REAGAN,,DAVIS,F,8/13/2019,Asian,2019,8,13,,P,0.8106306,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
30,92,dat2_2019AB10405,AKIO,LYSANDRA,GARCIAFERNANDEZ,M,10/4/2019,Black,2019,10,4,,,,NA
49,54,dat1_I5GNZDRXAD,ANTON,L,GARCIASANCHEZ,M,10/17/2016,NHOPI,2016,10,17,,P,0.8105427,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
150,488,dat2_2016AB94910,KEVIN,ALEXANDER,PEREZ,M,8/5/2016,AIAN,2016,8,5,,,,NA
981,1001,dat1_MB7YL1HEIC,KEVIN,MICHAEL,NGUYEN,M,7/9/2016,Black,2016,7,9,,P,0.8105257,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
157,504,dat2_2016AB02286,BLAKE,CHRISTOPHER,ANDERSON,M,9/22/2016,NHOPI,2016,9,22,,,,NA
503,523,dat1_IN7EHZ3G4Q,BENJAMIN,TYLER,ANDERSON,M,3/5/2017,White,2017,3,5,,P,0.8104821,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
3,9,dat2_2019AB07650,KATARINA,WOLFGANG,GONZALEZ,F,11/9/2019,Asian,2019,11,9,,,,NA
684,704,dat1_XE6I694ZL2,NATALIA,VALENTINA,HERNANDEZ,F,11/9/2017,NHOPI,2017,11,9,,P,0.8104763,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
132,434,dat2_2017AB71353,ALEXA,MARIE,JOHNSON,F,4/21/2017,White,2017,4,21,,,,NA
403,423,dat1_N5BSPNBNDY,ISABELLE,NICOLE,JOHNSONLEE,F,4/10/2018,,2018,4,10,,P,0.8104279,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
32,109,dat2_2018AB67991,QUINN,ANNABELLE,RAMIREZ,F,1/23/2018,Asian,2018,1,23,,,,NA
699,719,dat1_CT7CUBO7BI,ADRIAN,R,RAMIREZ,F,10/21/2020,White,2020,10,21,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
97,332,dat2_2019AB05385,STELLA,MARIE,GARCIA,F,10/8/2019,AIAN,2019,10,8,,,,NA
290,310,dat1_MMEIWF1FKA,EMILY,SOPHIA,GARCIA,F,8/22/2017,Asian,2017,8,22,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
117,394,dat2_2019AB73524,AUDREY,FAITH,LEE,F,2/23/2019,AIAN,2019,2,23,,,,NA
404,424,dat1_40OK6LC5BV,CLARA,FAITH,LEE,F,12/10/2016,White,2016,12,10,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
119,397,dat2_2019AB10746,AURORA,HOPE,WILLIAMS,F,6/26/2019,Black,2019,6,26,,,,NA
415,435,dat1_L67DTP0YM1,JULIA,,WILLIAMS,F,9/5/2018,White,2018,9,5,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
138,446,dat2_2016AB34740,HARPER,JEAN,COOPER,F,9/11/2016,White,2016,9,11,,,,NA
361,381,dat1_HX43OIH0Q9,CHLOE,BROOKE,COOPER,F,8/20/2019,White,2019,8,20,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
151,492,dat2_2019AB21893,JUSTIN,MICHAEL,FOSTER,M,9/10/2019,Black,2019,9,10,,,,NA
564,584,dat1_3UCGF681BC,KEVIN,ANTHONY,FOSTER,M,11/19/2020,White,2020,11,19,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
156,503,dat2_2020AB54874,MASON,JOSEPH,LEWIS,M,12/8/2020,Black,2020,12,8,,,,NA
534,554,dat1_UVVNK20O99,STEVEN,BENJAMIN,LEWIS,M,3/2/2019,NHOPI,2019,3,2,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
164,531,dat2_2016AB36892,ETHAN,JOSEPH,HERNANDEZ,M,10/24/2016,White,2016,10,24,,,,NA
951,971,dat1_MPCU1MGJ88,DANIEL,ROBERT,HERNANDEZ,M,4/5/2018,AIAN,2018,4,5,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
171,555,dat2_2016AB55743,ISAAC,THOMAS,ANDERSON,M,7/13/2016,AIAN,2016,7,13,,,,NA
959,979,dat1_JTI7I5DYGN,SAMUEL,HENRY,ANDERSON,M,11/4/2019,NHOPI,2019,11,4,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
248,819,dat2_2019AB24251,VICTOR,HUGO,ORTIZ,M,6/20/2019,White,2019,6,20,,,,NA
616,636,dat1_L11D2LNZNE,DAVID,THOMAS,ORTIZ,M,4/19/2016,Black,2016,4,19,,P,0.8103363,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
36,129,dat2_2020AB79139,BAILEY,DANIEL,GREEN,F,11/14/2020,Black,2020,11,14,,,,NA
314,334,dat1_3FXH4FTJDZ,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,P,0.8103233,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
99,334,dat2_2020AB86604,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,,,NA
118,129,dat1_UWTF5X8I8Z,BAILEY,DANIEL,GREEN,F,11/14/2020,Black,2020,11,14,,P,0.8103233,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
12,36,dat2_2016AB66469,YARA,ADITI,AHMED,F,10/23/2016,Black,2016,10,23,,,,NA
937,957,dat1_B6AT9OJJKU,ARIA,GRACE,RAMIREZ,F,1/30/2017,Black,2017,1,30,,P,0.8102734,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
194,630,dat2_2019AB07928,MATTHEW,TYLER,PETERSON,M,7/13/2019,White,2019,7,13,,,,NA
578,598,dat1_EKU57TIQVX,MATTHEW,TYLER,NELSON,M,2/26/2020,Black,2020,2,26,,P,0.8101466,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
37,131,dat2_2017AB49463,MORGAN,NICHOLAS,LEE,F,9/5/2017,White,2017,9,5,,,,NA
305,325,dat1_QACW51TNXW,ARIANA,ELIZABETH,LEE,F,11/26/2020,NHOPI,2020,11,26,,P,0.8099009,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
94,325,dat2_2020AB72245,ARIANA,ELIZABETH,LEE,F,11/26/2020,NHOPI,2020,11,26,,,,NA
120,131,dat1_W0R7N2ZIGC,MORGAN,NICHOLAS,LEE,F,9/5/2017,White,2017,9,5,,P,0.8099009,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
274,902,dat2_2016AB83250,SANAA,SAIDA,ALMOUSA,F,10/12/2016,White,2016,10,12,,,,NA
50,55,dat1_9FMG34GL9J,HANNA,KAROLINA,ALIMALIK,F,6/12/2019,Asian,2019,6,12,,P,0.8098381,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
73,257,dat2_2018AB44623,DESIREE,MONIQUE,DAVIS,F,11/18/2018,Black,2018,11,18,,,,NA
24,28,dat1_UL8V1Y5BGG,SORRY,LUCIA,DAVIS,F,3/3/2018,,2018,3,3,,P,0.8098313,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
99,334,dat2_2020AB86604,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,,,NA
374,394,dat1_97EW5HKYTA,AUDREY,FAITH,LEE,F,2/23/2019,AIAN,2019,2,23,,P,0.8096732,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
117,394,dat2_2019AB73524,AUDREY,FAITH,LEE,F,2/23/2019,AIAN,2019,2,23,,,,NA
314,334,dat1_3FXH4FTJDZ,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,P,0.8096732,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
175,568,dat2_2016AB63691,TYLER,JAMES,MILLER,M,5/14/2016,White,2016,5,14,,,,NA
140,152,dat1_5CKQOUO5RP,TYLER,,MARTIN,M,4/19/2017,White,2017,4,19,,P,0.8096281,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
24,72,dat2_2017AB43877,JASMINE,GISELLE,TORRESRODRIGUEZ,F,10/27/2017,Black,2017,10,27,,,,NA
329,349,dat1_656EE81R8O,JASMINE,,ANDERSON,F,5/26/2016,Black,2016,5,26,,P,0.8096004,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
183,609,dat2_2018AB22375,BRANDON,ANTHONY,FLORES,M,9/30/2018,Asian,2018,9,30,,,,NA
619,639,dat1_IIKS8LZKNZ,DANIEL,ANDREW,FLORES,M,10/8/2017,White,2017,10,8,,P,0.8095693,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
248,819,dat2_2019AB24251,VICTOR,HUGO,ORTIZ,M,6/20/2019,White,2019,6,20,,,,NA
567,587,dat1_MHAYNWJACP,ZACHARY,MICHAEL,ORTIZ,M,10/29/2017,White,2017,10,29,,P,0.8095693,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
260,852,dat2_2019AB67279,CARLOS,ENRIQUE,RIVERA,M,3/14/2019,White,2019,3,14,,,,NA
530,550,dat1_PO43VQ2AN2,GABRIEL,DAVID,RIVERA,M,8/19/2018,Asian,2018,8,19,,P,0.8095693,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
262,862,dat2_2019AB62748,ANDRES,EDUARDO,ORTIZ,M,6/28/2019,White,2019,6,28,,,,NA
567,587,dat1_MHAYNWJACP,ZACHARY,MICHAEL,ORTIZ,M,10/29/2017,White,2017,10,29,,P,0.8095693,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
268,879,dat2_2019AB68082,GABRIEL,EDUARDO,RODRIGUEZ,M,3/24/2019,NHOPI,2019,3,24,,,,NA
151,164,dat1_FCEQXZ94QE,HAYDEN,CHRISTOPHER,RODRIGUEZ,M,3/11/2018,White,2018,3,11,,P,0.8095693,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
128,423,dat2_2018AB29766,ISABELLE,NICOLE,JOHNSON,F,4/10/2018,White,2018,4,10,,,,NA
171,185,dat1_PAEYPZDVL9,SAGE,CAMILA,HENDERSON,F,8/11/2018,Asian,2018,8,11,,P,0.80948,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
256,838,dat2_2018AB23087,ROBERTO,ANTONIO,HERNANDEZ,M,12/6/2018,White,2018,12,6,,,,NA
594,614,dat1_IPAH5CMG4H,RYAN,,HERNANDEZ,M,11/18/2018,White,2018,11,18,,P,0.8094312,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
449,469,dat1_0VU1K0D2GR,MICHAEL,DAVID,MARTIN,M,12/11/2018,White,2018,12,11,,P,0.8094237,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
191,624,dat2_2017AB23215,MICHAEL,STEVEN,SMITH,M,2/1/2017,White,2017,2,1,,,,NA
502,522,dat1_NLEQJNHPCE,MICHAEL,ALEXANDER,DAVIS,M,5/1/2018,Black,2018,5,1,,P,0.8093973,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
118,396,dat2_2017AB22593,BROOKLYN,JADE,RODRIGUEZ,F,4/1/2017,NHOPI,2017,4,1,,,,NA
419,439,dat1_E7SYLBHS2G,BROOKLYN,JANE,GARCIA,F,5/30/2018,White,2018,5,30,,P,0.8093236,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
38,133,dat2_2020AB91271,AVERY,RYAN,HALL,F,1/7/2020,White,2020,1,7,,,,NA
385,405,dat1_5NDQDQ9I79,AVERY,FAITH,WILLIAMS,F,9/20/2016,Black,2016,9,20,,P,0.8093109,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
200,654,dat2_2016AB65965,NICHOLAS,ANDREW,MILLER,M,7/8/2016,NHOPI,2016,7,8,,,,NA
510,530,dat1_OR41XKOBXJ,NICHOLAS,CHRISTOPHER,TAYLOR,M,3/24/2017,White,2017,3,24,,P,0.809271,"(0.8,0.81]"
,,,,,,,,,,,,,,,NA
244,811,dat2_2018AB47393,RICARDO,ALONSO,HERNANDEZ,M,1/22/2018,NHOPI,2018,1,22,,,,NA
